# function for fitting: 1.475 * exp(-0.2386 *x)* cos(1.4562 * x)
0.000000	1.475000
0.204082	1.343313
0.408163	1.108641
0.612245	0.800667
0.816327	0.452603
1.020408	0.098023
1.224490	-0.232061
1.428571	-0.511612
1.632653	-0.721345
1.836735	-0.849751
2.040816	-0.893366
2.244898	-0.856316
2.448980	-0.749265
2.653061	-0.587889
2.857143	-0.391070
3.061224	-0.178975
3.265306	0.028787
3.469388	0.214801
3.673469	0.365132
3.877551	0.470198
4.081633	0.525189
4.285714	0.530036
4.489796	0.488977
4.693878	0.409791
4.897959	0.302809
5.102041	0.179785
5.306122	0.052759
5.510204	-0.067005
5.714286	-0.169909
5.918367	-0.248692
6.122449	-0.298836
6.326531	-0.318698
6.530612	-0.309384
6.734694	-0.274402
6.938776	-0.219132
7.142857	-0.150198
7.346939	-0.074779
7.551020	0.000054
7.755102	0.067938
7.959184	0.123697
8.163265	0.163673
8.367347	0.185902
8.571429	0.190125
8.775510	0.177651
8.979592	0.151098
9.183673	0.114051
9.387755	0.070661
9.591837	0.025237
9.795918	-0.018136
10.000000	-0.055929
